run_id,baseline,model_profile,model_name,base_model_memory_mb,reserve_target_mb,full_res,global_res,roi_res,roi_count_requested,roi_count_effective,adapter_count,active_top_k_requested,active_top_k_effective,adapter_structure,visual_tokens,visual_memory_mb,resident_adapter_memory_mb,temporary_load_buffer_mb,estimated_peak_memory_mb,estimated_peak_memory_gb,reserve_pass,reserve_headroom_mb,load_count,evict_count,hold_count,latency_proxy_ms,policy_trace
costsim-03632,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,336x336,5,5,16,2,2,independent_all_resident,3456,2142.72,2880,96,20618.72,20.135,False,-3722.72,2,0,0,116.02,n/a
costsim-03633,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,336x336,5,5,16,4,4,independent_all_resident,3456,2142.72,2880,96,20618.72,20.135,False,-3722.72,4,0,0,152.02,n/a
costsim-03634,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,336x336,5,5,32,1,1,independent_all_resident,3456,2142.72,5760,96,23498.72,22.948,False,-6602.72,1,0,0,98.02,n/a
costsim-03635,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,336x336,5,5,32,2,2,independent_all_resident,3456,2142.72,5760,96,23498.72,22.948,False,-6602.72,2,0,0,116.02,n/a
costsim-03636,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,336x336,5,5,32,4,4,independent_all_resident,3456,2142.72,5760,96,23498.72,22.948,False,-6602.72,4,0,0,152.02,n/a
costsim-03637,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,4,1,1,independent_all_resident,1600,992.0,720,96,17308.0,16.902,False,-412.0,1,0,0,77.6,n/a
costsim-03638,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,4,2,2,independent_all_resident,1600,992.0,720,96,17308.0,16.902,False,-412.0,2,0,0,95.6,n/a
costsim-03639,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,4,4,4,independent_all_resident,1600,992.0,720,96,17308.0,16.902,False,-412.0,4,0,0,131.6,n/a
costsim-03640,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,8,1,1,independent_all_resident,1600,992.0,1440,96,18028.0,17.605,False,-1132.0,1,0,0,77.6,n/a
costsim-03641,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,8,2,2,independent_all_resident,1600,992.0,1440,96,18028.0,17.605,False,-1132.0,2,0,0,95.6,n/a
costsim-03642,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,8,4,4,independent_all_resident,1600,992.0,1440,96,18028.0,17.605,False,-1132.0,4,0,0,131.6,n/a
costsim-03643,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,16,1,1,independent_all_resident,1600,992.0,2880,96,19468.0,19.012,False,-2572.0,1,0,0,77.6,n/a
costsim-03644,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,16,2,2,independent_all_resident,1600,992.0,2880,96,19468.0,19.012,False,-2572.0,2,0,0,95.6,n/a
costsim-03645,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,16,4,4,independent_all_resident,1600,992.0,2880,96,19468.0,19.012,False,-2572.0,4,0,0,131.6,n/a
costsim-03646,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,32,1,1,independent_all_resident,1600,992.0,5760,96,22348.0,21.824,False,-5452.0,1,0,0,77.6,n/a
costsim-03647,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,32,2,2,independent_all_resident,1600,992.0,5760,96,22348.0,21.824,False,-5452.0,2,0,0,95.6,n/a
costsim-03648,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,1,1,32,4,4,independent_all_resident,1600,992.0,5760,96,22348.0,21.824,False,-5452.0,4,0,0,131.6,n/a
costsim-03649,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,4,1,1,independent_all_resident,3648,2261.76,720,96,18577.76,18.142,False,-1681.76,1,0,0,100.13,n/a
costsim-03650,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,4,2,2,independent_all_resident,3648,2261.76,720,96,18577.76,18.142,False,-1681.76,2,0,0,118.13,n/a
costsim-03651,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,4,4,4,independent_all_resident,3648,2261.76,720,96,18577.76,18.142,False,-1681.76,4,0,0,154.13,n/a
costsim-03652,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,8,1,1,independent_all_resident,3648,2261.76,1440,96,19297.76,18.845,False,-2401.76,1,0,0,100.13,n/a
costsim-03653,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,8,2,2,independent_all_resident,3648,2261.76,1440,96,19297.76,18.845,False,-2401.76,2,0,0,118.13,n/a
costsim-03654,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,8,4,4,independent_all_resident,3648,2261.76,1440,96,19297.76,18.845,False,-2401.76,4,0,0,154.13,n/a
costsim-03655,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,16,1,1,independent_all_resident,3648,2261.76,2880,96,20737.76,20.252,False,-3841.76,1,0,0,100.13,n/a
costsim-03656,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,16,2,2,independent_all_resident,3648,2261.76,2880,96,20737.76,20.252,False,-3841.76,2,0,0,118.13,n/a
costsim-03657,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,16,4,4,independent_all_resident,3648,2261.76,2880,96,20737.76,20.252,False,-3841.76,4,0,0,154.13,n/a
costsim-03658,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,32,1,1,independent_all_resident,3648,2261.76,5760,96,23617.76,23.064,False,-6721.76,1,0,0,100.13,n/a
costsim-03659,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,32,2,2,independent_all_resident,3648,2261.76,5760,96,23617.76,23.064,False,-6721.76,2,0,0,118.13,n/a
costsim-03660,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,3,3,32,4,4,independent_all_resident,3648,2261.76,5760,96,23617.76,23.064,False,-6721.76,4,0,0,154.13,n/a
costsim-03661,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,4,1,1,independent_all_resident,5696,3531.52,720,96,19847.52,19.382,False,-2951.52,1,0,0,122.66,n/a
costsim-03662,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,4,2,2,independent_all_resident,5696,3531.52,720,96,19847.52,19.382,False,-2951.52,2,0,0,140.66,n/a
costsim-03663,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,4,4,4,independent_all_resident,5696,3531.52,720,96,19847.52,19.382,False,-2951.52,4,0,0,176.66,n/a
costsim-03664,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,8,1,1,independent_all_resident,5696,3531.52,1440,96,20567.52,20.085,False,-3671.52,1,0,0,122.66,n/a
costsim-03665,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,8,2,2,independent_all_resident,5696,3531.52,1440,96,20567.52,20.085,False,-3671.52,2,0,0,140.66,n/a
costsim-03666,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,8,4,4,independent_all_resident,5696,3531.52,1440,96,20567.52,20.085,False,-3671.52,4,0,0,176.66,n/a
costsim-03667,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,16,1,1,independent_all_resident,5696,3531.52,2880,96,22007.52,21.492,False,-5111.52,1,0,0,122.66,n/a
costsim-03668,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,16,2,2,independent_all_resident,5696,3531.52,2880,96,22007.52,21.492,False,-5111.52,2,0,0,140.66,n/a
costsim-03669,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,16,4,4,independent_all_resident,5696,3531.52,2880,96,22007.52,21.492,False,-5111.52,4,0,0,176.66,n/a
costsim-03670,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,32,1,1,independent_all_resident,5696,3531.52,5760,96,24887.52,24.304,False,-7991.52,1,0,0,122.66,n/a
costsim-03671,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,32,2,2,independent_all_resident,5696,3531.52,5760,96,24887.52,24.304,False,-7991.52,2,0,0,140.66,n/a
costsim-03672,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,336x336,448x448,5,5,32,4,4,independent_all_resident,5696,3531.52,5760,96,24887.52,24.304,False,-7991.52,4,0,0,176.66,n/a
costsim-03673,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,4,1,1,independent_all_resident,1600,992.0,720,96,17308.0,16.902,False,-412.0,1,0,0,77.6,n/a
costsim-03674,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,4,2,2,independent_all_resident,1600,992.0,720,96,17308.0,16.902,False,-412.0,2,0,0,95.6,n/a
costsim-03675,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,4,4,4,independent_all_resident,1600,992.0,720,96,17308.0,16.902,False,-412.0,4,0,0,131.6,n/a
costsim-03676,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,8,1,1,independent_all_resident,1600,992.0,1440,96,18028.0,17.605,False,-1132.0,1,0,0,77.6,n/a
costsim-03677,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,8,2,2,independent_all_resident,1600,992.0,1440,96,18028.0,17.605,False,-1132.0,2,0,0,95.6,n/a
costsim-03678,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,8,4,4,independent_all_resident,1600,992.0,1440,96,18028.0,17.605,False,-1132.0,4,0,0,131.6,n/a
costsim-03679,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,16,1,1,independent_all_resident,1600,992.0,2880,96,19468.0,19.012,False,-2572.0,1,0,0,77.6,n/a
costsim-03680,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,16,2,2,independent_all_resident,1600,992.0,2880,96,19468.0,19.012,False,-2572.0,2,0,0,95.6,n/a
costsim-03681,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,16,4,4,independent_all_resident,1600,992.0,2880,96,19468.0,19.012,False,-2572.0,4,0,0,131.6,n/a
costsim-03682,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,32,1,1,independent_all_resident,1600,992.0,5760,96,22348.0,21.824,False,-5452.0,1,0,0,77.6,n/a
costsim-03683,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,32,2,2,independent_all_resident,1600,992.0,5760,96,22348.0,21.824,False,-5452.0,2,0,0,95.6,n/a
costsim-03684,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,1,1,32,4,4,independent_all_resident,1600,992.0,5760,96,22348.0,21.824,False,-5452.0,4,0,0,131.6,n/a
costsim-03685,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,4,1,1,independent_all_resident,2752,1706.24,720,96,18022.24,17.6,False,-1126.24,1,0,0,90.27,n/a
costsim-03686,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,4,2,2,independent_all_resident,2752,1706.24,720,96,18022.24,17.6,False,-1126.24,2,0,0,108.27,n/a
costsim-03687,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,4,4,4,independent_all_resident,2752,1706.24,720,96,18022.24,17.6,False,-1126.24,4,0,0,144.27,n/a
costsim-03688,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,8,1,1,independent_all_resident,2752,1706.24,1440,96,18742.24,18.303,False,-1846.24,1,0,0,90.27,n/a
costsim-03689,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,8,2,2,independent_all_resident,2752,1706.24,1440,96,18742.24,18.303,False,-1846.24,2,0,0,108.27,n/a
costsim-03690,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,8,4,4,independent_all_resident,2752,1706.24,1440,96,18742.24,18.303,False,-1846.24,4,0,0,144.27,n/a
costsim-03691,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,16,1,1,independent_all_resident,2752,1706.24,2880,96,20182.24,19.709,False,-3286.24,1,0,0,90.27,n/a
costsim-03692,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,16,2,2,independent_all_resident,2752,1706.24,2880,96,20182.24,19.709,False,-3286.24,2,0,0,108.27,n/a
costsim-03693,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,16,4,4,independent_all_resident,2752,1706.24,2880,96,20182.24,19.709,False,-3286.24,4,0,0,144.27,n/a
costsim-03694,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,32,1,1,independent_all_resident,2752,1706.24,5760,96,23062.24,22.522,False,-6166.24,1,0,0,90.27,n/a
costsim-03695,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,32,2,2,independent_all_resident,2752,1706.24,5760,96,23062.24,22.522,False,-6166.24,2,0,0,108.27,n/a
costsim-03696,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,3,3,32,4,4,independent_all_resident,2752,1706.24,5760,96,23062.24,22.522,False,-6166.24,4,0,0,144.27,n/a
costsim-03697,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,4,1,1,independent_all_resident,3904,2420.48,720,96,18736.48,18.297,False,-1840.48,1,0,0,102.94,n/a
costsim-03698,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,4,2,2,independent_all_resident,3904,2420.48,720,96,18736.48,18.297,False,-1840.48,2,0,0,120.94,n/a
costsim-03699,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,4,4,4,independent_all_resident,3904,2420.48,720,96,18736.48,18.297,False,-1840.48,4,0,0,156.94,n/a
costsim-03700,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,8,1,1,independent_all_resident,3904,2420.48,1440,96,19456.48,19.0,False,-2560.48,1,0,0,102.94,n/a
costsim-03701,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,8,2,2,independent_all_resident,3904,2420.48,1440,96,19456.48,19.0,False,-2560.48,2,0,0,120.94,n/a
costsim-03702,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,8,4,4,independent_all_resident,3904,2420.48,1440,96,19456.48,19.0,False,-2560.48,4,0,0,156.94,n/a
costsim-03703,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,16,1,1,independent_all_resident,3904,2420.48,2880,96,20896.48,20.407,False,-4000.48,1,0,0,102.94,n/a
costsim-03704,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,16,2,2,independent_all_resident,3904,2420.48,2880,96,20896.48,20.407,False,-4000.48,2,0,0,120.94,n/a
costsim-03705,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,16,4,4,independent_all_resident,3904,2420.48,2880,96,20896.48,20.407,False,-4000.48,4,0,0,156.94,n/a
costsim-03706,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,32,1,1,independent_all_resident,3904,2420.48,5760,96,23776.48,23.219,False,-6880.48,1,0,0,102.94,n/a
costsim-03707,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,32,2,2,independent_all_resident,3904,2420.48,5760,96,23776.48,23.219,False,-6880.48,2,0,0,120.94,n/a
costsim-03708,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,336x336,5,5,32,4,4,independent_all_resident,3904,2420.48,5760,96,23776.48,23.219,False,-6880.48,4,0,0,156.94,n/a
costsim-03709,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,4,1,1,independent_all_resident,2048,1269.76,720,96,17585.76,17.174,False,-689.76,1,0,0,82.53,n/a
costsim-03710,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,4,2,2,independent_all_resident,2048,1269.76,720,96,17585.76,17.174,False,-689.76,2,0,0,100.53,n/a
costsim-03711,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,4,4,4,independent_all_resident,2048,1269.76,720,96,17585.76,17.174,False,-689.76,4,0,0,136.53,n/a
costsim-03712,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,8,1,1,independent_all_resident,2048,1269.76,1440,96,18305.76,17.877,False,-1409.76,1,0,0,82.53,n/a
costsim-03713,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,8,2,2,independent_all_resident,2048,1269.76,1440,96,18305.76,17.877,False,-1409.76,2,0,0,100.53,n/a
costsim-03714,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,8,4,4,independent_all_resident,2048,1269.76,1440,96,18305.76,17.877,False,-1409.76,4,0,0,136.53,n/a
costsim-03715,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,16,1,1,independent_all_resident,2048,1269.76,2880,96,19745.76,19.283,False,-2849.76,1,0,0,82.53,n/a
costsim-03716,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,16,2,2,independent_all_resident,2048,1269.76,2880,96,19745.76,19.283,False,-2849.76,2,0,0,100.53,n/a
costsim-03717,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,16,4,4,independent_all_resident,2048,1269.76,2880,96,19745.76,19.283,False,-2849.76,4,0,0,136.53,n/a
costsim-03718,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,32,1,1,independent_all_resident,2048,1269.76,5760,96,22625.76,22.095,False,-5729.76,1,0,0,82.53,n/a
costsim-03719,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,32,2,2,independent_all_resident,2048,1269.76,5760,96,22625.76,22.095,False,-5729.76,2,0,0,100.53,n/a
costsim-03720,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,1,1,32,4,4,independent_all_resident,2048,1269.76,5760,96,22625.76,22.095,False,-5729.76,4,0,0,136.53,n/a
costsim-03721,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,4,1,1,independent_all_resident,4096,2539.52,720,96,18855.52,18.414,False,-1959.52,1,0,0,105.06,n/a
costsim-03722,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,4,2,2,independent_all_resident,4096,2539.52,720,96,18855.52,18.414,False,-1959.52,2,0,0,123.06,n/a
costsim-03723,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,4,4,4,independent_all_resident,4096,2539.52,720,96,18855.52,18.414,False,-1959.52,4,0,0,159.06,n/a
costsim-03724,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,8,1,1,independent_all_resident,4096,2539.52,1440,96,19575.52,19.117,False,-2679.52,1,0,0,105.06,n/a
costsim-03725,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,8,2,2,independent_all_resident,4096,2539.52,1440,96,19575.52,19.117,False,-2679.52,2,0,0,123.06,n/a
costsim-03726,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,8,4,4,independent_all_resident,4096,2539.52,1440,96,19575.52,19.117,False,-2679.52,4,0,0,159.06,n/a
costsim-03727,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,16,1,1,independent_all_resident,4096,2539.52,2880,96,21015.52,20.523,False,-4119.52,1,0,0,105.06,n/a
costsim-03728,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,16,2,2,independent_all_resident,4096,2539.52,2880,96,21015.52,20.523,False,-4119.52,2,0,0,123.06,n/a
costsim-03729,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,16,4,4,independent_all_resident,4096,2539.52,2880,96,21015.52,20.523,False,-4119.52,4,0,0,159.06,n/a
costsim-03730,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,32,1,1,independent_all_resident,4096,2539.52,5760,96,23895.52,23.335,False,-6999.52,1,0,0,105.06,n/a
costsim-03731,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,32,2,2,independent_all_resident,4096,2539.52,5760,96,23895.52,23.335,False,-6999.52,2,0,0,123.06,n/a
costsim-03732,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,3,3,32,4,4,independent_all_resident,4096,2539.52,5760,96,23895.52,23.335,False,-6999.52,4,0,0,159.06,n/a
costsim-03733,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,4,1,1,independent_all_resident,6144,3809.28,720,96,20125.28,19.654,False,-3229.28,1,0,0,127.58,n/a
costsim-03734,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,4,2,2,independent_all_resident,6144,3809.28,720,96,20125.28,19.654,False,-3229.28,2,0,0,145.58,n/a
costsim-03735,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,4,4,4,independent_all_resident,6144,3809.28,720,96,20125.28,19.654,False,-3229.28,4,0,0,181.58,n/a
costsim-03736,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,8,1,1,independent_all_resident,6144,3809.28,1440,96,20845.28,20.357,False,-3949.28,1,0,0,127.58,n/a
costsim-03737,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,8,2,2,independent_all_resident,6144,3809.28,1440,96,20845.28,20.357,False,-3949.28,2,0,0,145.58,n/a
costsim-03738,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,8,4,4,independent_all_resident,6144,3809.28,1440,96,20845.28,20.357,False,-3949.28,4,0,0,181.58,n/a
costsim-03739,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,16,1,1,independent_all_resident,6144,3809.28,2880,96,22285.28,21.763,False,-5389.28,1,0,0,127.58,n/a
costsim-03740,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,16,2,2,independent_all_resident,6144,3809.28,2880,96,22285.28,21.763,False,-5389.28,2,0,0,145.58,n/a
costsim-03741,B4-lite,heavy_13b_4bit,Heavy 13B 4-bit VLM proxy,15500,6144,1344x1344,448x448,448x448,5,5,16,4,4,independent_all_resident,6144,3809.28,2880,96,22285.28,21.763,False,-5389.28,4,0,0,181.58,n/a
